0.0001,96.3289690675256,35.144331593725,0.0005943098130905,0.1001,18.6786094442547,7.20146810206571e-07,0.0224514495754244,0,0,0.0558504855818889,1
0.0001,96.3289691938177,35.141811220009,0.000594183521034894,0.1002,18.7561054566725,1.44243987337921e-06,-0.101004666667316,8.30014215490742e-252,1.21713634158467e-09,0.248303948775309,2
0.0001,96.3289744595655,35.0362815914378,0.000588917773224828,0.1003,18.833446939244,2.16315872219281e-06,-0.0654645146063184,5.93791252672068e-111,2.52211585759425e-09,0.292718246018719,3
0.0001,96.3289742435084,35.0406286440672,0.000589133830233447,0.1004,18.910634353751,2.8822735499806e-06,-0.0843481034646427,5.93199821238693e-111,8.39551107288247e-09,0.387419844215412,4
0.0001,96.3289811960437,34.9000001588779,0.000582181295014018,0.100500000000001,18.9876681563773,3.6035144349969e-06,0.0418972713617776,3.95728906654742e-88,5.45629433290454e-09,0.346662529357413,5
0.0001,96.3289699463131,35.1267836275593,0.000593431025509308,0.100600000000001,19.0645488132564,4.31883331870199e-06,-0.0327010762794644,6.69329462423414e-79,7.57477402545477e-09,0.493350791455828,6
0.0001,96.3289845657705,34.8312822406609,0.000578811568227194,0.100700000000001,19.1412767717352,5.03714891148713e-06,0.0329344162943445,6.77527766076706e-52,4.08316061963793e-09,0.508692106696891,7
0.0001,96.3289867553236,34.7864330601807,0.000576622015094591,0.100800000000001,19.2178524921511,5.75257910027013e-06,0.0825111437241033,5.62130482116655e-47,4.78868091388837e-10,0.538601623755092,8
0.0001,96.3289779629606,34.9655872670945,0.00058541437806819,0.100900000000001,19.2942764251679,6.46711340037341e-06,0.148351303020635,1.14722250573297e-32,8.86218320468357e-09,0.552653695079282,9
0.0001,96.3289865635632,34.7903672126712,0.00057681377544764,0.101000000000001,19.3705490194222,7.18297607344441e-06,0.136985347821042,1.14608663102208e-32,2.29360152551554e-08,0.639727524438221,10
0.0001,96.3289810556104,34.9028559992441,0.000582321728278314,0.101100000000001,19.4466707272505,7.89690762340813e-06,0.0281002239378835,1.74539752470914e-21,1.10025342395329e-08,0.818628894711672,11
0.0001,96.3289711196711,35.1033161349058,0.00059225766754792,0.101200000000001,19.5226419934828,8.61137984035127e-06,-0.00340811754833715,1.75140508242263e-21,2.83628851617278e-08,0.924111517814019,12
0.0001,96.3289807539637,34.9089881147421,0.000582623374958293,0.101300000000001,19.5984632651381,9.32490949265648e-06,0.150272795674628,1.81946078346495e-16,1.41271157579743e-08,0.855019457829449,13
0.0001,96.3289829856448,34.8635511690341,0.000580391693886858,0.101400000000001,19.6741349889677,1.00345232367347e-05,-0.0737931347887814,1.33917163534673e-12,4.24906449738841e-09,1.14115156649312,14
0.0001,96.3289735476748,35.0546187743668,0.000589829663802257,0.101500000000002,19.7496576006587,1.07465634222093e-05,0.00936858190110356,1.59432126361929e-11,9.55957781387331e-09,1.13917784303834,15
0.0001,96.3289757654445,35.0099760105221,0.000587611894185838,0.101600000000002,19.8250315446018,1.14569280078781e-05,-0.159323831526324,7.57941944263885e-09,4.73805513008654e-09,1.37099609443008,16
0.0001,96.3289669938125,35.185645531569,0.000596383526187274,0.101700000000002,19.9002572576596,1.21673117753743e-05,0.190192234329068,7.15724285516796e-07,7.47753277974794e-09,1.1187743395468,17
0.0001,96.3289752010619,35.0213515295338,0.000588176276848549,0.101800000000002,19.9753351765134,1.28778673121164e-05,0.241723154453477,1.03601283495856e-06,2.58863276903631e-08,1.14449809843859,18
0.0001,96.3289804407919,34.9153514222092,0.000582936546766648,0.101900000000002,20.050265733965,1.35909119005919e-05,0.0036100983729187,3.24330368876948e-06,2.13835654988313e-08,1.4451815918953,19
0.0001,96.3289807731823,34.9085975098812,0.000582604156300256,0.102000000000002,20.1250493717985,1.42980744243683e-05,-0.338387758006719,0.000613353263974643,9.609785887225e-10,1.83378077685324,20
0.0001,96.3289722957314,35.0797514910221,0.000591081607275123,0.102100000000002,20.199686513638,1.5007445476191e-05,-0.0416913205861592,0.0061949215697881,2.95960076081508e-08,1.63688414533573,21
0.0001,96.3289806949844,34.9101867515342,0.000582682354300328,0.102200000000002,20.2741775928027,1.57157309551846e-05,-0.00562114284566365,0.0064910182852865,6.05456958948437e-08,1.67773064300904,22
0.0001,96.3289689310191,35.1470552584354,0.000594446319601462,0.102300000000002,20.3485230389043,1.64216629017796e-05,-0.0990507976666984,0.0110150021009151,5.94604859869207e-08,1.83894614982444,23
0.0001,96.3289784153247,34.9564306489979,0.000584962014010321,0.102400000000002,20.4227232760433,1.71278112558317e-05,-0.0928897516485968,0.149544147801171,2.07361606116503e-08,1.90744776973534,24
0.0001,96.3289672824938,35.1799021777948,0.000596094844950806,0.102500000000003,20.4967787312529,1.7832148035093e-05,0.1439901506869,0.311764694977454,3.62094777861358e-08,1.75932512775704,25
0.0001,96.328982342072,34.8766708131021,0.000581035266666396,0.102600000000003,20.5706898273895,1.85351653960857e-05,-0.0541557669019537,1.02286342593012,3.31957996553207e-08,2.01948966385153,26
0.0001,96.3289693746584,35.1382013717569,0.000594002680232791,0.102700000000003,20.6444569850586,1.92379572178986e-05,0.0152195729260806,2.33970453620666,4.4930082625778e-08,2.02851490801105,27
0.0001,96.3289738974031,35.0475891950913,0.000589479935600471,0.102800000000003,20.718080621012,1.99438304263029e-05,0.196299538074576,5.90109529518727,4.60974038787658e-08,1.93077857349262,28
0.0001,96.3289687395429,35.1508747398324,0.000594637795761512,0.102900000000003,20.7915611610655,2.06453948520837e-05,-0.0400028138446695,15.227158256032,4.5344891548326e-08,2.22719836449772,29
0.0001,96.3289722572114,35.0805239982419,0.000591120127234107,0.103000000000003,20.8648990160355,2.13486350133287e-05,0.0642950587772804,28.132818714502,6.13093227779863e-08,2.20285756178807,30
0.0001,96.3289814039521,34.8957709812504,0.00058197338661019,0.103100000000003,20.9380946031114,2.20515451445398e-05,0.311879776540694,48.3778487015799,7.41834622092362e-08,2.03964009810583,31
0.0001,96.3289758294828,35.0086846382127,0.00058754785591158,0.103200000000003,21.0111483393818,2.27506109668818e-05,-0.0675273880729579,118.200654787504,6.53197095968116e-08,2.47237739901574,32
0.0001,96.3289724923204,35.075808229549,0.000590885018323263,0.103300000000003,21.0840606325852,2.34500671070612e-05,-0.0979006513151803,232.630309761427,7.23647444464052e-08,2.57343426783046,33
